geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,elec_value_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp
National,Construction,2028,,,,,,,,,
National,Construction,2029,,,,,,,,,
National,Construction,2030,,,,,,,,,
National,Construction,2031,,,,,,,,,
National,Construction,2032,,,,,,,,,
National,Construction,2033,,,,,,,,,
National,Construction,2034,,,,,,,,,
National,Construction,2035,,,,,,,,,
National,Construction,2036,,,,,,,,,
National,Construction,2037,,,,,,,,,
National,Construction,2038,,,,,,,,,
National,Construction,2039,,,,,,,,,
National,Construction,2040,,,,,,,,,
National,Construction,2041,,,,,,,,,
National,Construction,2042,,,,,,,,,
National,Construction,2043,,,,,,,,,
National,Construction,2044,,,,,,,,,
National,Construction,2045,,,,,,,,,
National,Construction,2046,,,,,,,,,
National,Construction,2047,,,,,,,,,
National,Construction,2048,,,,,,,,,
National,Construction,2049,,,,,,,,,
National,Construction,2050,,,,,,,,,
National,Electricity generation,2005,,230459.81900000002,,,189.7465175232336,,,,
National,Electricity generation,2006,,237699.38150000002,,,194.15773154366323,,,,
National,Electricity generation,2007,,242886.714,,,196.877465270408,,,,
National,Electricity generation,2008,0.8095326536827759,245370.90000000002,87.29896250940922,3.5101199206583997,198.63575581353106,21.420625,,,
National,Electricity generation,2009,0.814130008613776,249901.95,95.7610774945934,2.8740528143793482,203.45267670609942,23.930880000000002,,,
National,Electricity generation,2010,0.7799365828951996,252928.2,99.9841061613533,2.80616489390736,197.26795602583363,25.2888,,,
National,Electricity generation,2011,0.7549690532803551,252158.72350000002,105.58555988248409,2.6799715133555195,190.37203275717786,26.62432,,,
National,Electricity generation,2012,0.7637335507550118,250224.47350000002,114.12324941908608,2.415395169652518,191.10482563195836,28.556429999999995,,,
National,Electricity generation,2013,0.7171815168292224,249372.771,114.86015447933569,2.3636585200490696,178.84554216168632,28.642995000000003,,,
National,Electricity generation,2014,0.6885573076102237,250713.837,114.43281449200589,2.3148623515218496,172.63084458534848,28.689890000000002,,,
National,Electricity generation,2015,0.7079058213276391,255143.162,111.43982765252396,2.184205572109585,180.61732965174087,28.43311,,,
National,Electricity generation,2016,0.7189825926240193,258481.062,113.35654447287902,2.0410159063479343,185.84338410096987,29.30052,,,
National,Electricity generation,2017,0.6984203693046864,259030.082,116.12319220900375,1.966937538607937,180.91188553146318,30.0794,,,
National,Electricity generation,2018,0.657811392711524,265117.0,113.91502267873045,1.9671656385945238,174.3969830015011,30.200809067516982,,,
National,Electricity generation,2019,,,,,,,,,
National,Electricity generation,2020,,,,,,,,,
National,Electricity generation,2021,,,,,,,,,
National,Electricity generation,2022,,,,,,,,,
National,Electricity generation,2023,,,,,,,,,
National,Electricity generation,2024,,,,,,,,,
National,Electricity generation,2025,,,,,,,,,
National,Electricity generation,2026,,,,,,,,,
National,Electricity generation,2027,,,,,,,,,
National,Electricity generation,2028,,,,,,,,,
National,Electricity generation,2029,,,,,,,,,
National,Electricity generation,2030,,,,,,,,,
National,Electricity generation,2031,,,,,,,,,
National,Electricity generation,2032,,,,,,,,,
National,Electricity generation,2033,,,,,,,,,
National,Electricity generation,2034,,,,,,,,,
National,Electricity generation,2035,,,,,,,,,
National,Electricity generation,2036,,,,,,,,,
National,Electricity generation,2037,,,,,,,,,
National,Electricity generation,2038,,,,,,,,,
National,Electricity generation,2039,,,,,,,,,
National,Electricity generation,2040,,,,,,,,,
National,Electricity generation,2041,,,,,,,,,
National,Electricity generation,2042,,,,,,,,,
National,Electricity generation,2043,,,,,,,,,
National,Electricity generation,2044,,,,,,,,,
National,Electricity generation,2045,,,,,,,,,
National,Electricity generation,2046,,,,,,,,,
National,Electricity generation,2047,,,,,,,,,
National,Electricity generation,2048,,,,,,,,,
National,Electricity generation,2049,,,,,,,,,
National,Electricity generation,2050,,,,,,,,,
National,"Gas, Water & Waste Services",2005,,,,,16.32296208995188,,,,
National,"Gas, Water & Waste Services",2006,,,,,16.248381263325804,,,,
National,"Gas, Water & Waste Services",2007,,,,,16.279213219162774,,,,
National,"Gas, Water & Waste Services",2008,,,,14.60959866239081,17.209158993600752,13.59625,,,
National,"Gas, Water & Waste Services",2009,,,,14.752167692206138,17.094359847763233,13.791375,,,
National,"Gas, Water & Waste Services",2010,,,,12.823430192664405,17.98912377339974,15.3834,,,
National,"Gas, Water & Waste Services",2011,,,,10.970175223422107,17.555276233649753,17.3536,,,
National,"Gas, Water & Waste Services",2012,,,,10.32748964747771,15.837147423119953,18.50448,,,
National,"Gas, Water & Waste Services",2013,,,,9.192007876063169,14.536567350085214,19.456635000000002,,,
National,"Gas, Water & Waste Services",2014,,,,8.308515456821654,14.457390412626438,20.77758,,,
National,"Gas, Water & Waste Services",2015,,,,8.607477572035,14.342308078622999,20.98377,,,
National,"Gas, Water & Waste Services",2016,,,,8.874690454054106,15.220955499358272,20.940830000000002,,,
National,"Gas, Water & Waste Services",2017,,,,8.432893934843193,15.288506173216447,21.45312,,,
National,"Gas, Water & Waste Services",2018,,,,8.09653312192325,15.393872728662332,21.539710932483022,,,
National,"Gas, Water & Waste Services",2019,,,,,,,,,
National,"Gas, Water & Waste Services",2020,,,,,,,,,
National,"Gas, Water & Waste Services",2021,,,,,,,,,
National,"Gas, Water & Waste Services",2022,,,,,,,,,
National,"Gas, Water & Waste Services",2023,,,,,,,,,
National,"Gas, Water & Waste Services",2024,,,,,,,,,
National,"Gas, Water & Waste Services",2025,,,,,,,,,
National,"Gas, Water & Waste Services",2026,,,,,,,,,
National,"Gas, Water & Waste Services",2027,,,,,,,,,
National,"Gas, Water & Waste Services",2028,,,,,,,,,
National,"Gas, Water & Waste Services",2029,,,,,,,,,
National,"Gas, Water & Waste Services",2030,,,,,,,,,
National,"Gas, Water & Waste Services",2031,,,,,,,,,
National,"Gas, Water & Waste Services",2032,,,,,,,,,
National,"Gas, Water & Waste Services",2033,,,,,,,,,
National,"Gas, Water & Waste Services",2034,,,,,,,,,
National,"Gas, Water & Waste Services",2035,,,,,,,,,
National,"Gas, Water & Waste Services",2036,,,,,,,,,
National,"Gas, Water & Waste Services",2037,,,,,,,,,
National,"Gas, Water & Waste Services",2038,,,,,,,,,
National,"Gas, Water & Waste Services",2039,,,,,,,,,
National,"Gas, Water & Waste Services",2040,,,,,,,,,
National,"Gas, Water & Waste Services",2041,,,,,,,,,
National,"Gas, Water & Waste Services",2042,,,,,,,,,
National,"Gas, Water & Waste Services",2043,,,,,,,,,
National,"Gas, Water & Waste Services",2044,,,,,,,,,
National,"Gas, Water & Waste Services",2045,,,,,,,,,
National,"Gas, Water & Waste Services",2046,,,,,,,,,
National,"Gas, Water & Waste Services",2047,,,,,,,,,
National,"Gas, Water & Waste Services",2048,,,,,,,,,
National,"Gas, Water & Waste Services",2049,,,,,,,,,
National,"Gas, Water & Waste Services",2050,,,,,,,,,
National,LULUCF,2005,,,,,91.009,,,,
National,LULUCF,2006,,,,,84.064,,,,
National,LULUCF,2007,,,,,97.715,,,,
National,LULUCF,2008,,,,,82.688,,,,
National,LULUCF,2009,,,,,71.906,,,,
National,LULUCF,2010,,,,,52.966,,,,
National,LULUCF,2011,,,,,30.517,,,,
National,LULUCF,2012,,,,,10.601,,,,
National,LULUCF,2013,,,,,5.621,,,,
National,LULUCF,2014,,,,,9.329,,,,
National,LULUCF,2015,,,,,0.202,,,,
National,LULUCF,2016,,,,,-22.714,,,,
National,LULUCF,2017,,,,,-27.126,,,,
National,LULUCF,2018,,,,,-20.601,,,,
National,LULUCF,2019,,,,,,,,,
National,LULUCF,2020,,,,,,,,,
National,LULUCF,2021,,,,,,,,,
National,LULUCF,2022,,,,,,,,,
National,LULUCF,2023,,,,,,,,,
National,LULUCF,2024,,,,,,,,,
National,LULUCF,2025,,,,,,,,,
National,LULUCF,2026,,,,,,,,,
National,LULUCF,2027,,,,,,,,,
National,LULUCF,2028,,,,,,,,,
National,LULUCF,2029,,,,,,,,,
National,LULUCF,2030,,,,,,,,,
National,LULUCF,2031,,,,,,,,,
National,LULUCF,2032,,,,,,,,,
National,LULUCF,2033,,,,,,,,,
National,LULUCF,2034,,,,,,,,,
National,LULUCF,2035,,,,,,,,,
National,LULUCF,2036,,,,,,,,,
National,LULUCF,2037,,,,,,,,,
National,LULUCF,2038,,,,,,,,,
National,LULUCF,2039,,,,,,,,,
National,LULUCF,2040,,,,,,,,,
National,LULUCF,2041,,,,,,,,,
National,LULUCF,2042,,,,,,,,,
National,LULUCF,2043,,,,,,,,,
National,LULUCF,2044,,,,,,,,,
National,LULUCF,2045,,,,,,,,,
National,LULUCF,2046,,,,,,,,,
National,LULUCF,2047,,,,,,,,,
National,LULUCF,2048,,,,,,,,,
National,LULUCF,2049,,,,,,,,,
National,LULUCF,2050,,,,,,,,,
National,Manufacturing,2005,,,,,72.82216449674678,,,,
National,Manufacturing,2006,,,,,71.77902855003808,,,,
National,Manufacturing,2007,,,,,74.07694357549623,,,,
National,Manufacturing,2008,,,,0.4711405075186405,75.18896252545333,132.08625,,,
National,Manufacturing,2009,,,,0.5252608629784553,68.77861301457446,124.209705,,,
National,Manufacturing,2010,,,,0.5396200879096543,70.96454276904444,120.24059999999999,,,
National,Manufacturing,2011,,,,0.5591108513438892,71.35241916246163,118.51024,,,
National,Manufacturing,2012,,,,0.6064401385123981,68.97506308452024,113.58446999999998,,,
National,Manufacturing,2013,,,,0.6704789415877561,67.7022591714729,107.910315,,,
National,Manufacturing,2014,,,,0.6741539850448878,66.4131462303032,107.17043500000001,,,
National,Manufacturing,2015,,,,0.7076629676488501,62.10375729440476,107.535,,,
National,Manufacturing,2016,,,,0.7608157393621103,59.80282738426577,106.7261,,,
National,Manufacturing,2017,,,,0.8272174686984866,59.16430099880358,106.69204,,,
National,Manufacturing,2018,,,,0.8530452708990215,59.40999385537333,111.25344,,,
National,Manufacturing,2019,,,,,,,,,
National,Manufacturing,2020,,,,,,,,,
National,Manufacturing,2021,,,,,,,,,
National,Manufacturing,2022,,,,,,,,,
National,Manufacturing,2023,,,,,,,,,
National,Manufacturing,2024,,,,,,,,,
National,Manufacturing,2025,,,,,,,,,
National,Manufacturing,2026,,,,,,,,,
National,Manufacturing,2027,,,,,,,,,
National,Manufacturing,2028,,,,,,,,,
National,Manufacturing,2029,,,,,,,,,
National,Manufacturing,2030,,,,,,,,,
National,Manufacturing,2031,,,,,,,,,
National,Manufacturing,2032,,,,,,,,,
National,Manufacturing,2033,,,,,,,,,
National,Manufacturing,2034,,,,,,,,,
National,Manufacturing,2035,,,,,,,,,
National,Manufacturing,2036,,,,,,,,,
National,Manufacturing,2037,,,,,,,,,
National,Manufacturing,2038,,,,,,,,,
National,Manufacturing,2039,,,,,,,,,
National,Manufacturing,2040,,,,,,,,,
National,Manufacturing,2041,,,,,,,,,
National,Manufacturing,2042,,,,,,,,,
National,Manufacturing,2043,,,,,,,,,
National,Manufacturing,2044,,,,,,,,,
National,Manufacturing,2045,,,,,,,,,
National,Manufacturing,2046,,,,,,,,,
National,Manufacturing,2047,,,,,,,,,
National,Manufacturing,2048,,,,,,,,,
National,Manufacturing,2049,,,,,,,,,
National,Manufacturing,2050,,,,,,,,,
National,Mining,2005,,,,,58.46311947919926,,,,
National,Mining,2006,,,,,59.77214475368521,,,,
National,Mining,2007,,,,,61.85820958548713,,,,
National,Mining,2008,,,,-0.2946289621748643,62.23118286123403,111.9025,,,
National,Mining,2009,,,,-0.29573896881595524,65.24249683859935,120.15378,,,
National,Mining,2010,,,,-0.32557085275194875,64.88424314230957,128.8422,,,
National,Mining,2011,,,,-0.32041088025963793,66.26036117936863,150.20144,,,
National,Mining,2012,,,,-0.3991633902325928,68.88218171965731,140.42349,,,
National,Mining,2013,,,,-0.42407074214253987,72.35159378760136,133.953135,,,
National,Mining,2014,,,,-0.4141483538177557,72.24937583424412,133.808945,,,
National,Mining,2015,,,,-0.44279768589057483,76.09853722611909,117.66362000000001,,,
National,Mining,2016,,,,-0.44517341787021664,81.19889668073452,120.21354000000001,,,
National,Mining,2017,,,,-0.35015360084072045,88.25751925907768,142.23716000000002,,,
National,Mining,2018,,,,-0.26134188991142354,94.90422086324803,171.1662,,,
National,Mining,2019,,,,,,,,,
National,Mining,2020,,,,,,,,,
National,Mining,2021,,,,,,,,,
National,Mining,2022,,,,,,,,,
National,Mining,2023,,,,,,,,,
National,Mining,2024,,,,,,,,,
National,Mining,2025,,,,,,,,,
National,Mining,2026,,,,,,,,,
National,Mining,2027,,,,,,,,,
National,Mining,2028,,,,,,,,,
National,Mining,2029,,,,,,,,,
National,Mining,2030,,,,,,,,,
National,Mining,2031,,,,,,,,,
National,Mining,2032,,,,,,,,,
National,Mining,2033,,,,,,,,,
National,Mining,2034,,,,,,,,,
National,Mining,2035,,,,,,,,,
National,Mining,2036,,,,,,,,,
National,Mining,2037,,,,,,,,,
National,Mining,2038,,,,,,,,,
National,Mining,2039,,,,,,,,,
National,Mining,2040,,,,,,,,,
National,Mining,2041,,,,,,,,,
National,Mining,2042,,,,,,,,,
National,Mining,2043,,,,,,,,,
National,Mining,2044,,,,,,,,,
National,Mining,2045,,,,,,,,,
National,Mining,2046,,,,,,,,,
National,Mining,2047,,,,,,,,,
National,Mining,2048,,,,,,,,,
National,Mining,2049,,,,,,,,,
National,Mining,2050,,,,,,,,,
National,Overall,2005,,,,,,,,20.311543,
National,Overall,2006,,,,,,,,20.627547,
National,Overall,2007,,,,,,,,21.016121,
National,Overall,2008,,,,,,,,21.249199,2.9976630639151023
National,Overall,2009,,,,,,,,21.691653,2.9457480411968855
National,Overall,2010,,,,,,,,22.03175,2.9234535084699593
National,Overall,2011,,,,,,,,22.340024,2.924527056166359
National,Overall,2012,,,,,,,,22.733465,2.8637893091719677
National,Overall,2013,,,,,,,,23.128129,2.8168183195680925
National,Overall,2014,,,,,,,,23.475686,2.8465785301370894
National,Overall,2015,,,,,,,,23.815995,2.856987703590428
National,Overall,2016,,,,,,,,24.190907,2.796433084018163
National,Overall,2017,,,,,,,,24.600777,2.801482622724419
National,Overall,2018,,,,,,,,25.015825,2.783959612494624
National,Overall,2019,,,,,,,,25.439453,
National,Overall,2020,,,,,,,,25.868818,
National,Overall,2021,,,,,,,,26.296604000000002,
National,Overall,2022,,,,,,,,26.722348,
National,Overall,2023,,,,,,,,27.142518,
National,Overall,2024,,,,,,,,27.557512,
National,Overall,2025,,,,,,,,27.965751,
National,Overall,2026,,,,,,,,28.367630000000002,
National,Overall,2027,,,,,,,,28.765734,
National,Overall,2028,,,,,,,,29.157085,
National,Overall,2029,,,,,,,,29.545877,
National,Overall,2030,,,,,,,,29.931725,
National,Overall,2031,,,,,,,,30.314335,
National,Overall,2032,,,,,,,,30.693262,
National,Overall,2033,,,,,,,,31.06841,
National,Overall,2034,,,,,,,,31.439821,
National,Overall,2035,,,,,,,,31.807641,
National,Overall,2036,,,,,,,,32.172123,
National,Overall,2037,,,,,,,,32.533632,
National,Overall,2038,,,,,,,,32.892495,
National,Overall,2039,,,,,,,,33.248991,
National,Overall,2040,,,,,,,,33.603376,
National,Overall,2041,,,,,,,,33.955939,
National,Overall,2042,,,,,,,,34.306863,
National,Overall,2043,,,,,,,,34.656377,
National,Overall,2044,,,,,,,,35.004632,
National,Overall,2045,,,,,,,,35.351791,
National,Overall,2046,,,,,,,,35.698016,
National,Overall,2047,,,,,,,,36.043472,
National,Overall,2048,,,,,,,,36.388374,
National,Overall,2049,,,,,,,,36.732899,
National,Overall,2050,,,,,,,,37.07721,
National,Residential,2005,,,,,61.51772591582818,,,,
National,Residential,2006,,,,,62.33695297739726,,,,
National,Residential,2007,,,,,63.06434666541487,,,,
National,Residential,2008,,,,,63.69793898008173,,,,
National,Residential,2009,,,,,63.89814433507254,,,,
National,Residential,2010,,,,,64.40879683523302,,,,
National,Residential,2011,,,,,65.3340046234058,,,,
National,Residential,2012,,,,,65.1038540274351,,,,
National,Residential,2013,,,,,65.14773746453407,,,,
National,Residential,2014,,,,,66.82538374783985,,,,
National,Residential,2015,,,,,68.04200486377111,,,,
National,Residential,2016,,,,,67.64825266720656,,,,
National,Residential,2017,,,,,68.91864927101857,,,,
National,Residential,2018,,,,,69.64304647323333,,,,
National,Residential,2019,,,,,,,,,
National,Residential,2020,,,,,,,,,
National,Residential,2021,,,,,,,,,
National,Residential,2022,,,,,,,,,
National,Residential,2023,,,,,,,,,
National,Residential,2024,,,,,,,,,
National,Residential,2025,,,,,,,,,
National,Residential,2026,,,,,,,,,
National,Residential,2027,,,,,,,,,
National,Residential,2028,,,,,,,,,
National,Residential,2029,,,,,,,,,
National,Residential,2030,,,,,,,,,
National,Residential,2031,,,,,,,,,
National,Residential,2032,,,,,,,,,
National,Residential,2033,,,,,,,,,
National,Residential,2034,,,,,,,,,
National,Residential,2035,,,,,,,,,
National,Residential,2036,,,,,,,,,
National,Residential,2037,,,,,,,,,
National,Residential,2038,,,,,,,,,
National,Residential,2039,,,,,,,,,
National,Residential,2040,,,,,,,,,
National,Residential,2041,,,,,,,,,
National,Residential,2042,,,,,,,,,
National,Residential,2043,,,,,,,,,
National,Residential,2044,,,,,,,,,
National,Residential,2045,,,,,,,,,
National,Residential,2046,,,,,,,,,
National,Residential,2047,,,,,,,,,
National,Residential,2048,,,,,,,,,
National,Residential,2049,,,,,,,,,
National,Residential,2050,,,,,,,,,
National,Services,2005,,,,,14.253286030336312,,,,
National,Services,2006,,,,,19.154016946695606,,,,
National,Services,2007,,,,,28.28998083776203,,,,
National,Services,2008,,,,0.016871445761404646,34.02960370172378,544.180625,,,
National,Services,2009,,,,0.015395004060645806,32.579612024068915,563.4070350000001,,,
National,Services,2010,,,,0.014342745034389093,29.523648547570648,585.0767999999999,,,
National,Services,2011,,,,0.014292392377606175,34.93094901827659,606.11914,,,
National,Services,2012,,,,0.013681928967948077,23.710399572481762,623.95791,,,
National,Services,2013,,,,0.014276966370071881,21.30641249969053,622.5163050000001,,,
National,Services,2014,,,,0.014378553006670734,22.71372241445886,631.21464,,,
National,Services,2015,,,,0.014303975217591056,27.88184991504327,643.68632,,,
National,Services,2016,,,,0.014716950995045549,23.90644074129574,664.13187,,,
National,Services,2017,,,,0.014552777076734745,22.769189083660088,681.04712,,,
National,Services,2018,,,,0.014130546269292202,19.688870636487643,697.0323000000001,,,
National,Services,2019,,,,,,,,,
National,Services,2020,,,,,,,,,
National,Services,2021,,,,,,,,,
National,Services,2022,,,,,,,,,
National,Services,2023,,,,,,,,,
National,Services,2024,,,,,,,,,
National,Services,2025,,,,,,,,,
National,Services,2026,,,,,,,,,
National,Services,2027,,,,,,,,,
National,Services,2028,,,,,,,,,
National,Services,2029,,,,,,,,,
National,Services,2030,,,,,,,,,
National,Services,2031,,,,,,,,,
National,Services,2032,,,,,,,,,
National,Services,2033,,,,,,,,,
National,Services,2034,,,,,,,,,
National,Services,2035,,,,,,,,,
National,Services,2036,,,,,,,,,
National,Services,2037,,,,,,,,,
National,Services,2038,,,,,,,,,
National,Services,2039,,,,,,,,,
National,Services,2040,,,,,,,,,
National,Services,2041,,,,,,,,,
National,Services,2042,,,,,,,,,
National,Services,2043,,,,,,,,,
National,Services,2044,,,,,,,,,
National,Services,2045,,,,,,,,,
National,Services,2046,,,,,,,,,
National,Services,2047,,,,,,,,,
National,Services,2048,,,,,,,,,
National,Services,2049,,,,,,,,,
National,Services,2050,,,,,,,,,
QLD,Agriculture & Forestry,2005,,,,,20.9567,,,,
QLD,Agriculture & Forestry,2006,,,,,20.54327,,,,
QLD,Agriculture & Forestry,2007,,,,,20.49825,,,,
QLD,Agriculture & Forestry,2008,,,,,20.5488,,,,
QLD,Agriculture & Forestry,2009,,,,8.612985703772342,21.51412,8.02821,,,
QLD,Agriculture & Forestry,2010,,,,8.617004235710656,19.63919,8.1288,,,
QLD,Agriculture & Forestry,2011,,,,6.8592826214919915,21.93661,8.463359999999998,,,
QLD,Agriculture & Forestry,2012,,,,6.341801571933291,21.25906,8.745509999999998,,,
QLD,Agriculture & Forestry,2013,,,,7.041796882322688,22.014200000000002,8.010315,,,
QLD,Agriculture & Forestry,2014,,,,6.9753553894065785,22.24371,8.083985,,,
QLD,Agriculture & Forestry,2015,,,,5.165654102947324,20.00938,9.337355,,,
QLD,Agriculture & Forestry,2016,,,,4.224905769198128,19.63094,10.61166,,,
QLD,Agriculture & Forestry,2017,,,,4.328362582939804,19.97112,10.70212,,,
QLD,Agriculture & Forestry,2018,,,,5.219185391269677,21.17316,9.444180000000001,,,
QLD,Agriculture & Forestry,2019,,,,,,,,,
QLD,Agriculture & Forestry,2020,,,,,,,,,
QLD,Agriculture & Forestry,2021,,,,,,,,,
QLD,Agriculture & Forestry,2022,,,,,,,,,
QLD,Agriculture & Forestry,2023,,,,,,,,,
QLD,Agriculture & Forestry,2024,,,,,,,,,
QLD,Agriculture & Forestry,2025,,,,,,,,,
QLD,Agriculture & Forestry,2026,,,,,,,,,
QLD,Agriculture & Forestry,2027,,,,,,,,,
QLD,Agriculture & Forestry,2028,,,,,,,,,
QLD,Agriculture & Forestry,2029,,,,,,,,,
QLD,Agriculture & Forestry,2030,,,,,,,,,
QLD,Agriculture & Forestry,2031,,,,,,,,,
QLD,Agriculture & Forestry,2032,,,,,,,,,
QLD,Agriculture & Forestry,2033,,,,,,,,,
QLD,Agriculture & Forestry,2034,,,,,,,,,
QLD,Agriculture & Forestry,2035,,,,,,,,,
QLD,Agriculture & Forestry,2036,,,,,,,,,
QLD,Agriculture & Forestry,2037,,,,,,,,,
QLD,Agriculture & Forestry,2038,,,,,,,,,
QLD,Agriculture & Forestry,2039,,,,,,,,,
QLD,Agriculture & Forestry,2040,,,,,,,,,
QLD,Agriculture & Forestry,2041,,,,,,,,,
QLD,Agriculture & Forestry,2042,,,,,,,,,
QLD,Agriculture & Forestry,2043,,,,,,,,,
QLD,Agriculture & Forestry,2044,,,,,,,,,
QLD,Agriculture & Forestry,2045,,,,,,,,,
QLD,Agriculture & Forestry,2046,,,,,,,,,
QLD,Agriculture & Forestry,2047,,,,,,,,,
QLD,Agriculture & Forestry,2048,,,,,,,,,
QLD,Agriculture & Forestry,2049,,,,,,,,,
QLD,Agriculture & Forestry,2050,,,,,,,,,
QLD,Commercial Transport,2005,,,,,5.696,,,,
QLD,Commercial Transport,2006,,,,,5.866883069409706,,,,
QLD,Commercial Transport,2007,,,,,6.363078638261187,,,,
QLD,Commercial Transport,2008,,,,,6.360564078063283,,,,
QLD,Commercial Transport,2009,,,,0.47375608610309655,6.61562,13.96419,,,
